Country,ISO3,Date,Price,Bioenergy,Coal,Demand,Gas,Hydro,Net Imports,Nuclear,Renewables,Solar,Total Generation,Wind
Italy,ITA,2022-02-01,211.76464285714286,2.5100000000000002,3.9233333333333333,24.59,24.293333333333333,3.0766666666666667,3.52,0.0,14.003333333333332,3.2266666666666666,21.07,4.34
Italy,ITA,2022-03-01,307.97258064516126,2.63,3.8866666666666667,26.59,25.086666666666662,2.6933333333333334,3.46,0.0,13.950000000000001,4.136666666666667,23.13,3.6300000000000003
Italy,ITA,2022-04-01,245.79166666666666,2.6666666666666665,3.1466666666666665,23.56,20.716666666666665,3.533333333333333,3.42,0.0,17.513333333333332,5.63,20.14,4.763333333333333
Italy,ITA,2022-05-01,230.0390322580645,2.63,3.59,25.05,19.506666666666664,6.3,4.56,0.0,18.240000000000002,6.1866666666666665,20.49,2.2166666666666663
Italy,ITA,2022-06-01,271.673,2.27,3.8366666666666664,27.11,21.456666666666667,6.133333333333333,3.91,0.0,17.283333333333335,5.84,23.2,2.273333333333333
Italy,ITA,2022-07-01,441.7738709677419,2.3066666666666666,4.196666666666666,30.17,22.88,5.633333333333333,4.74,0.0,16.26,5.8933333333333335,25.43,1.68
Italy,ITA,2022-08-01,543.5554838709678,2.5566666666666666,3.3233333333333337,25.22,22.546666666666667,4.836666666666667,2.77,0.0,16.05666666666667,5.613333333333333,22.45,2.2066666666666666
Italy,ITA,2022-09-01,429.25033333333334,2.5366666666666666,4.12,25.02,22.046666666666667,4.003333333333333,3.59,0.0,15.283333333333333,4.65,21.43,3.2566666666666664
Italy,ITA,2022-10-01,211.16129032258064,2.9033333333333338,4.086666666666667,23.73,22.953333333333333,3.623333333333333,3.53,0.0,13.773333333333333,4.2,20.2,2.1266666666666665
Italy,ITA,2022-11-01,224.79166666666666,2.9166666666666665,3.8966666666666665,23.97,21.796666666666667,4.623333333333333,4.22,0.0,14.850000000000001,2.4466666666666668,19.75,3.966666666666667
Italy,ITA,2022-12-01,294.82032258064515,2.8000000000000003,4.783333333333333,24.35,24.200000000000003,4.373333333333334,2.64,0.0,12.863333333333335,1.6033333333333333,21.71,3.22
Italy,ITA,2023-01-01,174.44,2.78,5.256666666666667,25.33,21.19,4.096666666666667,4.73,0.0,14.403333333333334,2.143333333333333,20.6,4.4799999999999995
Italy,ITA,2023-02-01,161.03428571428572,2.5733333333333337,4.493333333333333,23.96,21.86,3.2366666666666664,4.72,0.0,14.01,3.58,19.24,3.766666666666667
Italy,ITA,2023-03-01,136.30580645161288,2.7099999999999995,4.236666666666667,25.14,20.046666666666667,3.1766666666666663,4.26,0.0,16.813333333333333,5.12,20.88,4.95
Italy,ITA,2023-04-01,134.89966666666666,2.5966666666666667,0.5099999999999999,22.48,20.19333333333333,3.4766666666666666,4.82,0.0,18.796666666666667,6.933333333333334,17.66,4.806666666666667
Italy,ITA,2023-05-01,105.65290322580644,2.6033333333333335,1.3533333333333335,23.32,16.990000000000002,8.813333333333334,4.35,0.0,21.763333333333332,6.173333333333333,18.97,3.206666666666667
Italy,ITA,2023-06-01,105.38966666666667,2.4366666666666665,2.7433333333333336,24.41,17.663333333333334,9.44,3.22,0.0,21.436666666666667,6.746666666666666,21.19,1.9666666666666668
Italy,ITA,2023-07-01,112.08129032258064,2.36,2.0866666666666664,29.01,21.593333333333334,7.426666666666667,4.32,0.0,19.406666666666666,6.576666666666667,24.69,2.28
Italy,ITA,2023-08-01,111.93516129032258,2.58,1.4533333333333334,24.91,18.279999999999998,7.430000000000001,3.33,0.0,21.2,7.083333333333333,21.58,3.2733333333333334
Italy,ITA,2023-09-01,115.693,2.483333333333333,2.0066666666666664,25.21,20.386666666666667,6.776666666666666,3.65,0.0,18.87,5.666666666666667,21.56,3.09
Italy,ITA,2023-10-01,134.20258064516128,2.6266666666666665,1.0666666666666667,24.88,21.16,6.68,4.78,0.0,18.51666666666667,4.576666666666667,20.1,3.7100000000000004
Italy,ITA,2023-11-01,121.74033333333334,2.5366666666666666,1.3633333333333333,24.31,17.69,8.476666666666667,4.55,0.0,21.05666666666667,3.1133333333333333,19.76,6.033333333333334
Italy,ITA,2023-12-01,115.4483870967742,2.53,1.0066666666666666,24.35,21.830000000000002,6.73,4.51,0.0,17.493333333333332,2.396666666666667,19.84,4.903333333333333
Italy,ITA,2024-01-01,99.14064516129032,2.7133333333333334,0.8466666666666667,26.04,21.819999999999997,6.21,5.59,0.0,18.01,2.65,20.45,5.526666666666667
Italy,ITA,2024-02-01,87.59965517241379,2.7266666666666666,1.16,24.55,20.32,5.886666666666667,6.1,0.0,18.136666666666667,3.686666666666666,18.45,4.91
Italy,ITA,2024-03-01,88.84548387096774,2.8000000000000003,0.5599999999999999,25.07,17.09,8.43,5.23,0.0,22.426666666666666,5.420000000000001,19.84,4.843333333333333
Italy,ITA,2024-04-01,86.76133333333334,2.676666666666667,0.64,22.85,13.473333333333334,10.196666666666667,3.41,0.0,25.646666666666665,7.596666666666667,19.44,4.27
Italy,ITA,2024-05-01,94.93967741935484,2.6166666666666667,0.5733333333333334,24.17,13.020000000000001,11.966666666666667,3.8,0.0,26.676666666666666,7.923333333333333,20.37,3.2966666666666664
Italy,ITA,2024-06-01,103.17833333333333,2.43,0.5433333333333333,24.91,14.893333333333333,12.163333333333334,2.96,0.0,25.560000000000002,7.733333333333333,21.95,2.4499999999999997
Italy,ITA,2024-07-01,112.37903225806451,2.3000000000000003,0.5,30.57,20.093333333333334,9.956666666666667,4.26,0.0,22.52,7.63,26.31,1.9066666666666665
Italy,ITA,2024-08-01,128.50645161290322,2.2666666666666666,0.5,26.95,21.353333333333335,7.493333333333333,3.71,0.0,19.81,7.670000000000001,23.24,1.6133333333333333
Italy,ITA,2024-09-01,117.08066666666667,2.4033333333333333,0.6033333333333334,24.77,20.406666666666666,7.53,3.61,0.0,19.976666666666667,6.156666666666666,21.16,3.08
Italy,ITA,2024-10-01,116.71483870967741,2.3666666666666667,0.7366666666666667,24.36,18.743333333333332,10.610000000000001,4.15,0.0,21.05666666666667,4.496666666666667,20.21,2.7033333333333336
Italy,ITA,2024-11-01,130.93133333333333,2.3266666666666667,0.5833333333333334,24.67,23.319999999999997,6.18,3.78,0.0,16.636666666666667,3.9099999999999997,20.89,3.3833333333333333
Italy,ITA,2024-12-01,135.04225806451615,2.4833333333333334,0.82,24.85,24.063333333333333,4.403333333333333,4.33,0.0,16.23,3.276666666666667,20.52,5.18
Netherlands,NLD,2022-01-01,189.23548387096776,3.4266666666666663,5.293333333333333,11.1,18.98,0.03333333333333333,-0.2,1.1833333333333333,12.113333333333335,1.0566666666666666,11.3,7.003333333333334
Netherlands,NLD,2022-02-01,168.2917857142857,3.0,2.9966666666666666,10.12,14.896666666666667,0.03666666666666667,0.15,1.2133333333333334,17.51,2.473333333333333,9.97,11.409999999999998
Netherlands,NLD,2022-03-01,261.0309677419355,3.48,5.126666666666667,9.95,16.819999999999997,0.03333333333333333,-1.03,1.18,14.163333333333332,5.586666666666666,10.98,4.453333333333333
Netherlands,NLD,2022-04-01,195.31266666666667,2.4633333333333334,3.966666666666667,9.74,14.450000000000001,0.03666666666666667,0.05,0.3766666666666667,17.75,7.086666666666667,9.69,7.52
Netherlands,NLD,2022-05-01,181.39806451612904,2.533333333333333,1.6533333333333333,9.81,15.413333333333332,0.0,0.25,1.3766666666666667,17.783333333333335,9.166666666666666,9.56,5.3933333333333335
Netherlands,NLD,2022-06-01,210.7036666666667,3.4633333333333334,4.266666666666667,9.65,14.436666666666666,0.0,-1.02,1.1766666666666665,17.029999999999998,8.926666666666668,10.67,4.05
Netherlands,NLD,2022-07-01,306.8635483870968,3.2999999999999994,5.526666666666666,9.89,12.803333333333335,0.0,-0.48,1.2433333333333334,17.183333333333334,9.193333333333333,10.37,4.046666666666667
Netherlands,NLD,2022-08-01,447.24967741935484,3.3833333333333333,5.319999999999999,9.62,13.823333333333332,0.0,-0.7,1.2466666666666668,16.29,8.946666666666667,10.32,3.3166666666666664
Netherlands,NLD,2022-09-01,340.8946666666667,3.2066666666666666,7.433333333333334,9.19,12.773333333333333,0.0,-0.46,1.2866666666666666,15.06,6.313333333333333,9.65,4.8933333333333335
Netherlands,NLD,2022-10-01,155.51032258064515,2.62,4.276666666666666,9.11,16.30666666666667,0.0,-0.41,1.3433333333333335,14.573333333333336,4.466666666666667,9.52,6.793333333333333
Netherlands,NLD,2022-11-01,179.48,3.7300000000000004,4.423333333333333,9.53,13.463333333333333,0.0,0.28,1.3766666666666667,17.1,2.53,9.25,10.166666666666666
Netherlands,NLD,2022-12-01,258.49129032258065,3.18,5.713333333333334,10.44,18.133333333333333,0.0,-0.63,1.2033333333333334,12.363333333333332,1.2766666666666666,11.07,7.300000000000001
Netherlands,NLD,2023-01-01,126.12806451612903,2.85,4.793333333333334,10.34,14.700000000000001,0.03666666666666667,0.07,1.2899999999999998,16.083333333333332,1.6900000000000002,10.27,10.93
Netherlands,NLD,2023-02-01,134.91142857142856,2.936666666666667,5.17,9.19,16.826666666666668,0.03666666666666667,-0.74,1.2166666666666666,13.586666666666668,3.26,9.93,6.796666666666667
Netherlands,NLD,2023-03-01,104.44483870967741,2.34,4.31,10.14,14.936666666666666,0.03333333333333333,-0.86,1.1766666666666667,16.87333333333333,4.8,11.0,9.16
Netherlands,NLD,2023-04-01,98.71166666666666,2.7733333333333334,4.2,8.98,13.06,0.03666666666666667,-0.86,0.0,19.306666666666665,8.333333333333334,9.84,7.563333333333333
Netherlands,NLD,2023-05-01,77.87774193548387,2.4066666666666667,1.4366666666666665,9.21,12.576666666666668,0.03666666666666667,-0.75,1.2866666666666666,21.12666666666667,11.606666666666667,9.96,6.483333333333334
Netherlands,NLD,2023-06-01,92.04066666666667,1.0633333333333332,0.11333333333333334,9.73,15.256666666666668,0.0,-0.89,1.18,20.263333333333332,12.766666666666667,10.62,5.873333333333334
Netherlands,NLD,2023-07-01,71.69290322580645,1.3333333333333333,0.3566666666666667,9.5,12.979999999999999,0.0,-0.61,1.27,21.72,10.573333333333332,10.11,9.23
Netherlands,NLD,2023-08-01,91.41806451612904,1.8466666666666667,0.8900000000000001,9.38,16.813333333333333,0.0,-1.0,1.24,17.599999999999998,9.293333333333333,10.38,5.890000000000001
Netherlands,NLD,2023-09-01,98.696,2.2399999999999998,1.3533333333333333,9.32,17.136666666666667,0.0,-0.33,1.2866666666666666,16.643333333333334,8.56,9.65,5.233333333333333
Netherlands,NLD,2023-10-01,90.18935483870968,2.2966666666666664,2.4366666666666665,9.44,13.216666666666667,0.0,0.06,1.4000000000000001,19.32,4.723333333333334,9.38,11.673333333333334
Netherlands,NLD,2023-11-01,94.46499999999999,2.393333333333333,2.793333333333333,10.04,13.286666666666667,0.0,0.39,1.3266666666666667,19.05,2.5100000000000002,9.65,13.536666666666667
Netherlands,NLD,2023-12-01,73.04483870967742,2.1766666666666667,2.4,10.51,15.090000000000002,0.0,-0.04,1.0466666666666666,18.306666666666665,1.3333333333333333,10.55,14.233333333333333
Netherlands,NLD,2024-01-01,78.42806451612903,2.013333333333333,3.0,11.07,16.69666666666667,0.03333333333333333,-0.68,1.14,16.69,2.2600000000000002,11.75,11.873333333333333
Netherlands,NLD,2024-02-01,63.91137931034483,2.476666666666667,2.64,9.8,13.886666666666668,0.0,-0.34,1.23,18.913333333333334,2.73,10.14,13.159999999999998
Netherlands,NLD,2024-03-01,63.37645161290323,2.7099999999999995,2.33,9.91,13.933333333333332,0.03333333333333333,-0.82,1.24,19.330000000000002,6.079999999999999,10.73,9.953333333333333
Netherlands,NLD,2024-04-01,58.424,1.4500000000000002,0.9899999999999999,9.3,11.036666666666667,0.03666666666666667,-0.79,0.18333333333333335,24.24333333333333,9.313333333333333,10.09,12.856666666666667
Netherlands,NLD,2024-05-01,65.69903225806452,1.7766666666666666,1.05,9.69,12.576666666666666,0.04,0.28,0.0,22.613333333333333,12.996666666666668,9.41,7.176666666666667
Netherlands,NLD,2024-06-01,68.06266666666667,1.18,0.12666666666666668,9.55,12.306666666666667,0.04,0.08,0.6566666666666666,23.099999999999998,13.543333333333335,9.47,7.716666666666668
Netherlands,NLD,2024-07-01,65.04451612903226,1.16,0.19999999999999998,10.06,12.256666666666668,0.03666666666666667,0.05,1.2833333333333334,22.55,13.17,10.01,7.593333333333334
Netherlands,NLD,2024-08-01,77.09580645161292,1.3766666666666667,1.2,10.11,12.5,0.0,-0.27,1.24,21.616666666666664,12.356666666666667,10.38,7.3133333333333335
Netherlands,NLD,2024-09-01,77.62333333333332,1.68,2.1133333333333333,9.61,12.403333333333334,0.0,-0.16,1.2733333333333332,20.683333333333334,9.103333333333333,9.77,9.296666666666667
Netherlands,NLD,2024-10-01,87.80387096774194,2.4,4.416666666666667,10.0,13.65,0.03666666666666667,0.2,1.3433333333333335,17.413333333333334,5.8133333333333335,9.8,8.563333333333334
Netherlands,NLD,2024-11-01,113.46833333333333,2.3699999999999997,5.05,10.45,18.026666666666667,0.0,-1.12,1.1266666666666667,13.676666666666668,2.36,11.57,8.43
Netherlands,NLD,2024-12-01,107.94354838709677,2.29,4.6033333333333335,11.04,14.563333333333333,0.03333333333333333,-0.6,1.15,17.213333333333335,1.22,11.64,13.156666666666668
Poland,POL,2022-01-01,143.98612903225805,0.4266666666666667,30.64,14.67,2.9933333333333336,0.4633333333333333,-0.2,0.0,7.75,0.33666666666666667,14.87,6.523333333333333
Poland,POL,2022-02-01,116.81357142857144,0.4366666666666666,28.399999999999995,13.22,2.6533333333333333,0.5666666666666667,-0.11,0.0,9.263333333333334,0.7966666666666667,13.33,7.463333333333334
Poland,POL,2022-03-01,141.32516129032257,0.3733333333333333,33.27,14.3,2.3299999999999996,0.43999999999999995,-0.43,0.0,6.023333333333333,2.09,14.73,3.1199999999999997
Poland,POL,2022-04-01,124.27199999999999,0.4266666666666667,30.333333333333332,13.25,1.9366666666666668,0.5299999999999999,-0.33,0.0,8.393333333333333,2.3833333333333333,13.58,5.053333333333334
Poland,POL,2022-05-01,140.64451612903224,0.5333333333333333,29.426666666666666,12.78,2.39,0.4033333333333333,-0.31,0.0,8.563333333333333,3.5033333333333334,13.09,4.123333333333333
Poland,POL,2022-06-01,185.275,0.52,30.169999999999998,12.61,2.4099999999999997,0.3,0.05,0.0,7.623333333333332,3.9933333333333336,12.56,2.81
Poland,POL,2022-07-01,220.08387096774194,0.4533333333333333,30.05,12.92,1.7333333333333334,0.23666666666666666,0.19,0.0,8.51,3.9166666666666665,12.73,3.903333333333333
Poland,POL,2022-08-01,268.8793548387097,0.12,32.82666666666667,12.99,1.4733333333333334,0.2333333333333333,0.12,0.0,6.34,3.703333333333333,12.87,2.283333333333333
Poland,POL,2022-09-01,175.50233333333333,0.12333333333333334,32.160000000000004,12.53,1.42,0.26999999999999996,0.08,0.0,6.673333333333333,2.783333333333333,12.45,3.4966666666666666
Poland,POL,2022-10-01,134.1209677419355,0.35333333333333333,30.426666666666666,13.22,2.08,0.31666666666666665,0.08,0.0,7.923333333333333,2.1666666666666665,13.14,5.086666666666667
Poland,POL,2022-11-01,170.94766666666666,0.45999999999999996,33.20666666666667,13.61,2.606666666666667,0.25,0.01,0.0,5.1499999999999995,0.84,13.6,3.6
Poland,POL,2022-12-01,173.55032258064517,0.43333333333333335,32.61666666666667,14.41,2.5566666666666666,0.31666666666666665,-0.08,0.0,6.1866666666666665,0.39999999999999997,14.49,5.036666666666666
Poland,POL,2023-01-01,132.59129032258065,0.5033333333333333,29.01,14.11,3.4600000000000004,0.5433333333333333,0.11,0.0,8.28,0.5466666666666666,14.0,6.6866666666666665
Poland,POL,2023-02-01,136.8517857142857,0.51,27.84,13.05,3.23,0.5866666666666667,0.21,0.0,8.933333333333334,1.3233333333333335,12.84,6.513333333333333
Poland,POL,2023-03-01,120.43483870967742,0.5433333333333333,26.23,13.93,3.9333333333333336,0.6466666666666666,0.37,0.0,10.036666666666667,2.526666666666667,13.56,6.32
Poland,POL,2023-04-01,122.03366666666666,0.58,25.953333333333333,12.34,3.5500000000000003,0.6933333333333334,0.47,0.0,9.75,3.883333333333333,11.87,4.593333333333334
Poland,POL,2023-05-01,105.67129032258065,0.3233333333333333,25.27333333333333,12.15,2.5100000000000002,0.6,0.35,0.0,11.38,5.966666666666666,11.8,4.489999999999999
Poland,POL,2023-06-01,118.297,0.62,25.463333333333335,11.76,2.986666666666667,0.4033333333333333,0.78,0.0,10.356666666666667,6.330000000000001,10.98,3.0033333333333334
Poland,POL,2023-07-01,115.72935483870968,0.6266666666666666,24.96666666666667,12.28,3.0,0.35333333333333333,0.75,0.0,11.043333333333331,6.286666666666666,11.53,3.776666666666667
Poland,POL,2023-08-01,107.05806451612904,0.6466666666666666,26.376666666666665,12.42,2.9599999999999995,0.41,0.57,0.0,9.996666666666666,5.093333333333333,11.85,3.846666666666667
Poland,POL,2023-09-01,109.83066666666667,0.5166666666666667,27.936666666666667,12.25,1.6066666666666667,0.3133333333333333,0.36,0.0,9.863333333333333,5.390000000000001,11.89,3.643333333333333
Poland,POL,2023-10-01,95.37677419354839,0.5833333333333334,26.546666666666667,13.23,3.0999999999999996,0.2833333333333333,-0.08,0.0,10.396666666666667,2.37,13.31,7.16
Poland,POL,2023-11-01,98.43466666666667,0.5166666666666667,27.98,13.71,4.046666666666667,0.4466666666666666,0.13,0.0,8.286666666666667,1.1233333333333333,13.58,6.2
Poland,POL,2023-12-01,80.07709677419355,0.5166666666666667,26.74666666666667,14.26,4.043333333333334,0.5299999999999999,-0.17,0.0,9.813333333333333,0.5599999999999999,14.43,8.206666666666667
Poland,POL,2024-01-01,93.47612903225807,0.51,26.11,14.96,4.25,0.6033333333333334,0.35,0.0,10.26,0.9233333333333333,14.61,8.223333333333333
Poland,POL,2024-02-01,75.97103448275861,0.42333333333333334,24.786666666666665,13.22,4.123333333333334,0.7433333333333333,0.5,0.0,10.606666666666667,1.6333333333333335,12.72,7.8066666666666675
Poland,POL,2024-03-01,75.36,0.3833333333333333,25.36,13.55,4.013333333333334,0.6933333333333334,0.42,0.0,10.41,3.64,13.13,5.6933333333333325
Poland,POL,2024-04-01,80.87633333333333,0.25,23.826666666666668,12.61,3.236666666666667,0.6066666666666667,0.24,0.0,12.216666666666667,5.203333333333333,12.37,6.156666666666666
Poland,POL,2024-05-01,85.63193548387098,0.47333333333333333,23.643333333333334,12.43,2.066666666666667,0.4333333333333333,0.31,0.0,13.409999999999998,7.963333333333334,12.12,4.54
Poland,POL,2024-06-01,105.53133333333334,0.6166666666666667,23.246666666666666,12.85,2.8366666666666664,0.4200000000000001,0.38,0.0,11.659999999999998,7.163333333333334,12.47,3.34
Poland,POL,2024-07-01,109.00645161290322,0.5166666666666667,22.24,13.02,4.206666666666666,0.35666666666666663,0.38,0.0,11.64,7.406666666666667,12.64,3.2399999999999998
Poland,POL,2024-08-01,100.11580645161291,0.7266666666666666,22.13,12.71,4.5633333333333335,0.3233333333333333,-0.08,0.0,11.700000000000001,7.033333333333332,12.79,3.5
Poland,POL,2024-09-01,94.99233333333333,0.7000000000000001,20.756666666666668,12.39,4.736666666666666,0.2966666666666667,-0.24,0.0,12.776666666666666,5.26,12.63,6.430000000000001
Poland,POL,2024-10-01,103.15677419354839,0.7866666666666666,23.036666666666665,13.67,4.93,0.3133333333333333,0.39,0.0,10.596666666666666,3.4599999999999995,13.28,5.923333333333333
Poland,POL,2024-11-01,120.77766666666666,0.8066666666666666,24.876666666666665,13.9,5.636666666666667,0.2966666666666667,-0.17,0.0,8.633333333333335,1.1700000000000002,14.07,6.253333333333334
Poland,POL,2024-12-01,109.36258064516129,0.6966666666666667,25.566666666666666,14.17,5.213333333333334,0.3133333333333333,-0.54,0.0,8.663333333333332,0.73,14.71,6.793333333333333
Spain,ESP,2022-01-01,201.8006451612903,0.7033333333333333,1.5433333333333332,21.96,14.026666666666666,4.17,-1.19,8.963333333333333,17.476666666666667,3.06,23.15,9.42
Spain,ESP,2022-02-01,200.30964285714285,0.6833333333333332,1.3766666666666667,19.63,13.006666666666668,3.063333333333333,-0.46,9.51,16.830000000000002,3.8966666666666665,20.09,9.046666666666667
Spain,ESP,2022-03-01,283.19032258064516,0.7233333333333333,1.6166666666666665,20.77,10.79,3.93,-0.88,8.996666666666668,19.69,3.0233333333333334,21.65,11.863333333333335
Spain,ESP,2022-04-01,191.51933333333332,0.7666666666666667,1.6433333333333333,19.15,8.82,4.166666666666667,-1.6,8.62,21.593333333333334,6.0633333333333335,20.75,10.459999999999999
Spain,ESP,2022-05-01,187.1648387096774,0.68,1.2233333333333334,19.65,10.026666666666666,4.226666666666667,-1.32,7.853333333333334,21.72,8.143333333333333,20.97,8.516666666666666
Spain,ESP,2022-06-01,169.43066666666667,0.71,1.79,20.67,14.61,2.7733333333333334,-1.45,8.270000000000001,17.176666666666666,7.126666666666666,22.12,6.4366666666666665
Spain,ESP,2022-07-01,142.6816129032258,0.6266666666666666,1.7266666666666666,22.56,16.253333333333334,2.1933333333333334,-2.42,8.5,16.673333333333336,6.816666666666666,24.98,6.920000000000001
Spain,ESP,2022-08-01,154.98870967741934,0.6133333333333333,1.7333333333333334,21.23,15.530000000000001,2.3666666666666667,-2.79,8.856666666666666,16.633333333333333,6.633333333333333,24.02,6.8999999999999995
Spain,ESP,2022-09-01,140.91466666666668,0.5499999999999999,1.4033333333333333,19.65,15.51,2.77,-2.87,8.819999999999999,16.349999999999998,5.523333333333333,22.52,7.396666666666667
Spain,ESP,2022-10-01,127.21774193548387,0.5833333333333334,0.8866666666666667,18.84,15.813333333333333,2.3033333333333332,-2.06,7.776666666666667,16.823333333333334,4.103333333333333,20.9,9.7
Spain,ESP,2022-11-01,115.57266666666666,0.6266666666666666,0.7566666666666667,19.03,11.63,3.44,-1.62,8.303333333333333,20.186666666666667,3.1033333333333335,20.65,12.899999999999999
Spain,ESP,2022-12-01,96.74967741935485,0.5433333333333333,1.6166666666666665,19.71,10.06,5.613333333333333,-1.11,10.01,19.23333333333333,2.1633333333333336,20.82,10.796666666666667
Spain,ESP,2023-01-01,69.73064516129033,0.44,0.6766666666666666,21.18,6.553333333333334,7.013333333333333,-0.91,9.406666666666666,24.42,3.2866666666666666,22.09,13.57
Spain,ESP,2023-02-01,133.48964285714285,0.5966666666666667,1.0,19.29,11.433333333333332,4.72,-0.92,9.126666666666667,19.173333333333336,4.556666666666667,20.21,9.18
Spain,ESP,2023-03-01,89.57645161290323,0.4733333333333334,0.9500000000000001,19.84,7.996666666666666,3.893333333333333,-2.59,9.306666666666667,23.043333333333333,6.623333333333334,22.43,11.943333333333333
Spain,ESP,2023-04-01,73.82266666666666,0.4366666666666667,0.61,17.57,7.9799999999999995,3.1233333333333335,-2.36,9.173333333333334,22.60666666666667,9.38,19.93,9.546666666666665
Spain,ESP,2023-05-01,74.16935483870968,0.62,0.5833333333333334,18.49,9.166666666666666,2.6733333333333333,-1.66,7.44,23.466666666666665,9.536666666666667,20.15,10.516666666666667
Spain,ESP,2023-06-01,93.055,0.5833333333333334,0.73,18.81,12.06,3.2899999999999996,-1.07,8.106666666666667,19.82,9.703333333333333,19.88,6.123333333333332
Spain,ESP,2023-07-01,90.4616129032258,0.5333333333333333,0.63,21.81,11.43,2.13,-0.5,9.383333333333333,20.133333333333333,10.636666666666667,22.31,6.723333333333333
Spain,ESP,2023-08-01,96.09322580645161,0.5933333333333333,0.9166666666666666,20.91,11.25,1.7699999999999998,-1.25,9.233333333333333,20.16,10.173333333333334,22.16,7.513333333333333
Spain,ESP,2023-09-01,103.35833333333333,0.5533333333333333,0.98,18.74,12.383333333333333,1.9366666666666665,-0.65,9.366666666666665,17.816666666666666,8.046666666666667,19.39,7.156666666666666
Spain,ESP,2023-10-01,89.84096774193549,0.49,0.91,18.96,10.423333333333334,3.0366666666666666,-0.38,7.759999999999999,21.286666666666665,5.91,19.34,11.726666666666667
Spain,ESP,2023-11-01,63.57166666666667,0.4566666666666667,0.5399999999999999,19.1,7.103333333333333,6.5,-0.85,7.563333333333333,25.176666666666666,4.383333333333334,19.95,13.716666666666667
Spain,ESP,2023-12-01,72.11548387096774,0.4633333333333334,0.5033333333333333,20.03,7.6433333333333335,7.156666666666666,-0.76,9.673333333333334,22.86,3.983333333333334,20.79,11.14
Spain,ESP,2024-01-01,74.1083870967742,0.51,0.6,21.05,8.49,6.876666666666666,-0.49,9.696666666666667,22.246666666666666,4.096666666666667,21.54,10.65
Spain,ESP,2024-02-01,39.90275862068966,0.46666666666666673,0.48333333333333334,19.41,5.82,5.66,-1.12,8.813333333333334,25.33666666666667,5.896666666666667,20.53,13.196666666666667
Spain,ESP,2024-03-01,20.276129032258062,0.5833333333333334,0.5,20.06,5.466666666666666,8.713333333333333,-0.84,6.773333333333333,27.89,7.076666666666667,20.9,11.4
Spain,ESP,2024-04-01,13.766,0.6066666666666666,0.52,18.63,5.036666666666666,7.466666666666668,-1.19,7.12,27.61666666666667,10.336666666666666,19.82,9.106666666666667
Spain,ESP,2024-05-01,30.316129032258065,0.59,0.5066666666666667,19.52,5.526666666666667,5.486666666666667,-0.99,6.94,27.51,13.209999999999999,20.51,8.106666666666667
Spain,ESP,2024-06-01,56.26233333333333,0.63,0.4366666666666667,19.24,5.983333333333333,4.273333333333333,-1.23,8.58,25.436666666666667,12.003333333333332,20.47,8.433333333333334
Spain,ESP,2024-07-01,72.43290322580646,0.6266666666666666,0.44333333333333336,22.25,7.663333333333334,3.27,-0.96,9.0,24.493333333333336,13.286666666666667,23.21,7.22
Spain,ESP,2024-08-01,91.09870967741935,0.5766666666666667,0.5033333333333333,21.64,8.326666666666666,2.893333333333333,-0.39,9.483333333333333,22.906666666666666,12.44,22.03,6.903333333333333
Spain,ESP,2024-09-01,72.53866666666666,0.5533333333333333,0.6966666666666667,19.13,7.36,3.02,-1.14,9.94,22.58,10.046666666666667,20.27,8.860000000000001
Spain,ESP,2024-10-01,68.49129032258064,0.52,0.7266666666666667,19.1,7.156666666666666,5.319999999999999,-0.9,9.266666666666666,23.293333333333337,6.170000000000001,20.0,11.163333333333334
Spain,ESP,2024-11-01,104.481,0.6333333333333333,0.71,18.46,10.81,4.956666666666667,-0.4,7.633333333333333,21.133333333333333,5.333333333333333,18.86,10.103333333333333
Spain,ESP,2024-12-01,111.25322580645161,0.6366666666666667,0.7033333333333333,20.39,12.053333333333335,4.416666666666667,-0.6,8.173333333333334,20.3,5.213333333333334,20.99,9.916666666666666
